Time(s)	Photodiode_Current(A)	Fit_Temperature(C)
0.20930790901184082	9.587354171734612e-17	497.70424162595106
0.40952301025390625	6.087278931924756e-15	497.7042284056129
0.6093010902404785	-5.5589654244809356e-15	497.7042541036384
0.8089957237243652	1.9026547034401396e-14	497.70419985446534
1.0087988376617432	-2.5522088647122673e-14	497.70429815327645
1.2092607021331787	-5.131271384357927e-14	497.7043550615915
1.4086987972259521	-7.936306370111626e-14	497.704416956103
1.6092886924743652	1.468694250045873e-16	497.70424151342604
1.809342861175537	-6.993333050240441e-14	497.7043961489212
2.0093789100646973	-6.901335785399615e-14	497.7043941189551
2.2093236446380615	-2.7213821812894536e-14	497.70430188617104
2.409782648086548	-3.2318860586876e-14	497.7043131506965
2.6093173027038574	-4.669271493431583e-14	497.704344867331
2.808821439743042	-2.104987157616669e-14	497.704288285104
3.0093324184417725	2.034505715482228e-14	497.7041969451063
3.209925651550293	-5.146438017498284e-14	497.70435539625095
3.4091033935546875	-2.849267723885676e-14	497.70430470803
3.6092803478240967	-1.0337922602384267e-13	497.7044699489762
3.8094642162323	-3.982554100411852e-14	497.7043297145654
4.009524822235107	-2.9848810868728787e-14	497.70430770040724
4.209985971450806	4.161196398306394e-14	497.7041500186039
4.409355401992798	-5.2303945679774144e-14	497.70435724879457
4.609367847442627	-2.8353455515514256e-14	497.70430440083027
4.809292316436768	-1.328730674072338e-14	497.70427115661323
5.009371042251587	-6.338773771282988e-14	497.7043817057406
5.208828687667847	2.0961522651636276e-14	497.70419558484406
5.4090375900268555	-7.725228470161286e-14	497.7044122985627
5.608863592147827	-5.032472444950649e-14	497.7043528815431
5.809342384338379	-6.887879481186354e-14	497.704393822035
6.010127544403076	-5.6799837321605887e-14	497.7043671692062
6.209460020065308	-4.151274593175436e-15	497.7042509974976
6.4093098640441895	-2.874321603212743e-14	497.7043052608565
6.608853101730347	-4.706468437090487e-14	497.70434568810026
6.809369802474976	-3.931435238528581e-15	497.70425051241097
7.009295701980591	-5.916121271262037e-14	497.7043723797001
7.2089293003082275	-5.220036371472031e-14	497.7043570202357
7.409109354019165	-8.397307100973389e-14	497.7044271283166
7.609203100204468	-7.636594942560596e-14	497.7044103428192
7.809288740158081	1.0188905959446302e-14	497.70421935516606
8.009212017059326	1.5390555829083931e-15	497.70423844149707
8.209455966949463	2.583822844809229e-14	497.7041848241468
8.409133434295654	-3.591483054422688e-14	497.7043210853856
8.609278202056885	-5.260740031532568e-14	497.7043579183825
8.809359788894653	-5.030207478849691e-14	497.7043528315655
9.009382247924805	-7.590268338983006e-14	497.7044093205993
9.20896291732788	-1.1231274021699864e-13	497.7044896612258
9.409329414367676	-6.508268452160362e-14	497.7043854457262
9.609224796295166	-4.328409850050223e-14	497.7043373460469
9.809342622756958	-5.882168802604296e-14	497.70437163052173
10.009171485900879	-4.408051953509219e-14	497.7043391033901
10.209293842315674	-8.628910980927954e-14	497.704432238773
10.409372806549072	4.0839158227043426e-14	497.7041517238388
10.609221935272217	-4.2113878438157157e-14	497.70433476389735
10.8091721534729	-1.13876540914549e-14	497.7042669649339
11.009396314620972	-9.093478059310836e-14	497.7044424896799
11.20923137664795	-2.2281875915750385e-14	497.7042910035837
11.409297227859497	-9.08223217227673e-14	497.7044422415337
11.609135627746582	-3.192004359399078e-14	497.70431227068667
11.808957815170288	3.8293441361652095e-14	497.70415734109145
12.00944185256958	-1.1418587734688627e-14	497.7042670331905
12.208848476409912	-3.855122059255589e-14	497.70432690271315
12.409451961517334	-1.5714675315691394e-14	497.7042765127244
12.608810663223267	-2.8005801006709095e-14	497.70430363371304
12.808958053588867	-7.979393411479147e-15	497.7042594444348
13.009403705596924	-3.418269898906867e-14	497.70431726334994
13.209348917007446	-6.02989609198995e-14	497.70437489019884
