Time(s)	Photodiode_Current(A)	Fit_Temperature(C)
0.22356486320495605	9.587354171734612e-17	119.72662705273277
0.25702571868896484	9.587354171734612e-17	119.72662705273277
0.4185771942138672	2.2574941915820546e-11	120.3319698626708
0.6270005702972412	2.2592237108876034e-11	120.3324313435829
0.7339954376220703	2.2592237108876034e-11	120.3324313435829
0.8136522769927979	2.2707849489655985e-11	120.3355161837903
1.0225200653076172	2.273374023753494e-11	120.33620701654989
1.217294692993164	2.273374023753494e-11	120.33620701654989
1.4306037425994873	2.2979226160790844e-11	120.34275722199764
1.6225042343139648	2.2885060166344395e-11	120.34024462737862
1.7007946968078613	2.2885060166344395e-11	120.34024462737862
1.8243577480316162	2.3073125007821993e-11	120.34526268842603
2.01973557472229	2.3081496783317057e-11	120.34548606925671
2.1774990558624268	2.3081496783317057e-11	120.34548606925671
2.224984645843506	2.3095777026971298e-11	120.34586710344611
2.4224767684936523	2.3051083611336232e-11	120.34467456641308
2.6260812282562256	2.3034123219911606e-11	120.34422201888273
2.6527600288391113	2.3034123219911606e-11	120.34422201888273
2.819328784942627	2.3073848387511475e-11	120.34528199008504
3.0263233184814453	2.308030155884211e-11	120.34545417754673
3.141559362411499	2.308030155884211e-11	120.34545417754673
3.2188761234283447	2.3040616289882188e-11	120.34439527094432
3.42389178276062	2.308482051349703e-11	120.34557475505686
3.614250898361206	2.308482051349703e-11	120.34557475505686
3.8213999271392822	2.3083486511144002e-11	120.34553916039073
4.021859169006348	2.301970246365581e-11	120.3438372354502
4.099094390869141	2.301970246365581e-11	120.3438372354502
4.22950553894043	2.3064923235227575e-11	120.34504384371667
4.422476768493652	2.3026695133987474e-11	120.34402381815399
4.5821592807769775	2.3026695133987474e-11	120.34402381815399
4.624650716781616	2.3068035329143477e-11	120.34512688250867
4.8214311599731445	2.3033396370775172e-11	120.34420262464981
5.0285069942474365	2.2998757412406867e-11	120.34327836679095
5.054271697998047	2.2998757412406867e-11	120.34327836679095
5.219984769821167	2.3083361611053732e-11	120.34553582773017
5.422706842422485	2.3039410657066384e-11	120.34436310151263
5.5393712520599365	2.3039410657066384e-11	120.34436310151263
5.614765167236328	2.3055638995184147e-11	120.34479611594921
5.826894283294678	2.303747990983762e-11	120.34431158413497
6.021711111068726	2.303747990983762e-11	120.34431158413497
6.226440906524658	2.3042229582714846e-11	120.34443831780973
6.415043592453003	2.3005212318460977e-11	120.3434506005396
6.493996858596802	2.3005212318460977e-11	120.3434506005396
6.621382474899292	2.309922565724154e-11	120.34595912190682
6.8138275146484375	2.301061424736517e-11	120.34359473810832
6.974560260772705	2.301061424736517e-11	120.34359473810832
7.022986888885498	2.304045149115197e-11	120.34439087368386
7.2174413204193115	2.304308133194155e-11	120.3444610447032
7.423327684402466	2.305932007840017e-11	120.34489433686149
7.4549901485443115	2.305932007840017e-11	120.34489433686149
7.616931915283203	2.305697473226065e-11	120.3448317569023
7.823890209197998	2.31193102856464e-11	120.34649503223784
7.935699701309204	2.31193102856464e-11	120.34649503223784
8.013343095779419	2.304661669838559e-11	120.34455537751151
8.222621202468872	2.308076646473367e-11	120.34546658244989
8.416315793991089	2.308076646473367e-11	120.34546658244989
8.624170303344727	2.305035155802937e-11	120.34465503331931
8.814053058624268	2.3063960463698407e-11	120.34501815445827
8.897931814193726	2.3063960463698407e-11	120.34501815445827
9.022008419036865	2.3073300214893067e-11	120.3452673634082
9.215778827667236	2.3061367052101822e-11	120.34494895546493
9.374686241149902	2.3061367052101822e-11	120.34494895546493
9.422349452972412	2.310482187517504e-11	120.34610844361418
9.615500211715698	2.3039160856885843e-11	120.34435643619153
9.822104692459106	2.3004535776305346e-11	120.34343254862829
9.85599136352539	2.3004535776305346e-11	120.34343254862829
10.013536930084229	2.302827026290366e-11	120.34406584670646
10.222140789031982	2.306623989034584e-11	120.34507897551329
10.33397126197815	2.306623989034584e-11	120.34507897551329
10.413607358932495	2.3048478056675314e-11	120.34460504341108
10.622770547866821	2.3022452000365234e-11	120.34391060026923
10.81638765335083	2.3022452000365234e-11	120.34391060026923
11.021692752838135	2.302852873670158e-11	120.34407274346232
11.213463544845581	2.3066730817089542e-11	120.34509207472071
11.295809745788574	2.3066730817089542e-11	120.34509207472071
11.422370910644531	2.3064810478201636e-11	120.34504083506478
11.614992380142212	2.3068385743285624e-11	120.34513623247298
11.775812149047852	2.3068385743285624e-11	120.34513623247298
11.821768283843994	2.3047142319598812e-11	120.34456940245798
12.01511001586914	2.3039738519803343e-11	120.34437184974657
12.22352385520935	2.3007980937128636e-11	120.34352447451509
12.254568576812744	2.3007980937128636e-11	120.34352447451509
12.41693902015686	2.3093959036768474e-11	120.34581859472034
12.621591329574585	2.3027591986024554e-11	120.3440477485082
12.73738694190979	2.3027591986024554e-11	120.3440477485082
12.815770387649536	2.305558174930944e-11	120.34479458847979
13.024396181106567	2.2967964335984803e-11	120.34245672710483
13.217003107070923	2.2967964335984803e-11	120.34245672710483
13.42470645904541	2.3064678639217462e-11	120.34503731725643
13.616962671279907	2.3046295774542536e-11	120.34454681442537
13.696568965911865	2.3046295774542536e-11	120.34454681442537
13.821134805679321	2.305402049818106e-11	120.34475293022292
14.015536785125732	2.3055694506335378e-11	120.34479759713167
14.173868656158447	2.3055694506335378e-11	120.34479759713167
14.222069501876831	2.303215083931942e-11	120.34416939061823
14.41543436050415	2.2999921411859248e-11	120.34330942533579
14.623649835586548	2.3017823758131328e-11	120.34378710668112
14.655786037445068	2.3017823758131328e-11	120.34378710668112
14.814647912979126	2.306569692189786e-11	120.34506448769729
15.02340841293335	2.3020576764287703e-11	120.34386056407405
15.13849687576294	2.3020576764287703e-11	120.34386056407405
15.21446681022644	2.3011237013093044e-11	120.34361135512412
15.42426609992981	2.3065186913195923e-11	120.34505087933337
15.614479303359985	2.3065186913195923e-11	120.34505087933337
15.823737144470215	2.3033771071045983e-11	120.34421262263146
16.01385498046875	2.3073870938916663e-11	120.34528259181542
16.093306303024292	2.3073870938916663e-11	120.34528259181542
16.224082708358765	2.3045136979260583e-11	120.34451589474139
16.414081573486328	2.305539613389751e-11	120.34478963577591
16.57363986968994	2.305539613389751e-11	120.34478963577591
16.621344089508057	2.3044554112172655e-11	120.3445003423255
16.814549922943115	2.3071291405107885e-11	120.3452137631177
17.02245306968689	2.310638312630342e-11	120.34615010187105
17.054030179977417	2.310638312630342e-11	120.34615010187105
17.21768355369568	2.3043488991958405e-11	120.34447192213693
17.422290086746216	2.3008161348370137e-11	120.3435292883581
17.532466888427734	2.3008161348370137e-11	120.3435292883581
17.614264488220215	2.3015769845535772e-11	120.34373230292987
17.82646918296814	2.305157627280341e-11	120.34468771190747
18.01515293121338	2.305157627280341e-11	120.34468771190747
18.22744655609131	2.3083005992741157e-11	120.345526338905
18.415221691131592	2.3083963560099896e-11	120.34555188930254
18.497727632522583	2.3083963560099896e-11	120.34555188930254
18.6304669380188	2.3041677940649485e-11	120.34442359855898
18.816267013549805	2.3014706460044998e-11	120.34370392902825
18.977905988693237	2.3014706460044998e-11	120.34370392902825
19.024230003356934	2.3062607379387146e-11	120.34498205063565
19.222336292266846	2.301439941398975e-11	120.34369573623773
19.43150758743286	2.3027049017576573e-11	120.3440332606922
19.459720611572266	2.3027049017576573e-11	120.3440332606922
19.62242817878723	2.2995981854845304e-11	120.34320430766765
19.830652236938477	2.300504751973076e-11	120.34344620327914
19.939775705337524	2.300504751973076e-11	120.34344620327914
20.016725540161133	2.3029666715301822e-11	120.34410310770286
20.22685956954956	2.3024892756295934e-11	120.34397572601078
20.423027992248535	2.3024892756295934e-11	120.34397572601078
20.623805046081543	2.3003618107586554e-11	120.34340806283065
20.81975817680359	2.302222995576031e-11	120.34390467553936
20.89634919166565	2.302222995576031e-11	120.34390467553936
21.022981643676758	2.299101187208663e-11	120.34307169554998
21.220355987548828	2.2978832378561798e-11	120.34274671485952
21.381523370742798	2.2978832378561798e-11	120.34274671485952
21.423054933547974	2.297572201936937e-11	120.34266372235446
21.6231849193573	2.3070954868753546e-11	120.34520478344899
21.82884645462036	2.2975964880656008e-11	120.34267020252776
21.85395574569702	2.2975964880656008e-11	120.34267020252776
22.019561767578125	2.303823451454967e-11	120.34433171895913
22.2277934551239	2.3027014323107053e-11	120.34403233495316
22.340861320495605	2.3027014323107053e-11	120.34403233495316
22.419601678848267	2.3024443462915656e-11	120.3439637376902
22.624195098876953	2.3071218546721894e-11	120.34521181906571
22.81624984741211	2.3071218546721894e-11	120.34521181906571
23.02501130104065	2.3112246491652222e-11	120.34630655176903
23.213871002197266	2.300246451647503e-11	120.34337728200752
23.29743218421936	2.300246451647503e-11	120.34337728200752
23.423024892807007	2.3072693061676475e-11	120.34525116297498
23.617486238479614	2.306266635998533e-11	120.34498362439203
23.7775456905365	2.306266635998533e-11	120.34498362439203
23.82150626182556	2.30465004719127e-11	120.34455227628573
24.016094207763672	2.3008791052991917e-11	120.3435460905217
24.22379994392395	2.3045542904553962e-11	120.34452672588817
24.255522966384888	2.3045542904553962e-11	120.34452672588817
24.417312622070312	2.3056790851572195e-11	120.34482685048538
24.625646591186523	2.3063474741125134e-11	120.34500519411169
24.734261512756348	2.3063474741125134e-11	120.34500519411169
24.815542459487915	2.3043305111269952e-11	120.34446701572001
25.02391219139099	2.3013710728769787e-11	120.34367736031777
25.213414669036865	2.3013710728769787e-11	120.34367736031777
25.423360586166382	2.3027803622288623e-11	120.34405339551635
25.616507291793823	2.305500408639194e-11	120.34477917492475
25.69478940963745	2.305500408639194e-11	120.34477917492475
25.82324981689453	2.3008525640300093e-11	120.34353900861804
26.01555824279785	2.3023796411059116e-11	120.34394647265708
26.174696922302246	2.3023796411059116e-11	120.34394647265708
26.221878051757812	2.303721796659275e-11	120.34430459480521
26.415481090545654	2.305797913715324e-11	120.34485855704754
26.624104738235474	2.305344283526356e-11	120.34473751666789
26.65707802772522	2.305344283526356e-11	120.34473751666789
26.813940048217773	2.303892493449311e-11	120.34435014116605
27.023295879364014	2.3004795984826742e-11	120.34343949167109
27.13386559486389	2.3004795984826742e-11	120.34343949167109
27.216458559036255	2.3041388241828997e-11	120.34441586863798
27.421217441558838	2.306167409815707e-11	120.34495714825545
27.61277675628662	2.306167409815707e-11	120.34495714825545
27.824527263641357	2.3035963761519618e-11	120.34427112933886
28.015178680419922	2.3008995750362082e-11	120.34355155238205
28.09369206428528	2.3008995750362082e-11	120.34355155238205
28.22254204750061	2.306251023487249e-11	120.34497945856634
28.41407799720764	2.3071581103928374e-11	120.3452214930387
28.57409119606018	2.3071581103928374e-11	120.3452214930387
28.62206196784973	2.3004364038681224e-11	120.34342796622003
28.81518030166626	2.307285092151279e-11	120.3452553750876
29.02214527130127	2.3068560950356698e-11	120.34514090745515
29.054607391357422	2.3068560950356698e-11	120.34514090745515
29.21389150619507	2.300085989725975e-11	120.34333446657686
29.42339539527893	2.3025198067627706e-11	120.34398387251434
29.53470730781555	2.3025198067627706e-11	120.34398387251434
29.613938570022583	2.3042946023510424e-11	120.34445743432093
29.8230140209198	2.2986871087149474e-11	120.3429612085954
30.017921209335327	2.2986871087149474e-11	120.3429612085954
30.222997188568115	2.29939314116967e-11	120.3431495964903
30.414652109146118	2.303617366306021e-11	120.34427673006007
30.494012355804443	2.303617366306021e-11	120.34427673006007
30.62263774871826	2.3051090550230136e-11	120.34467475156089
30.813671112060547	2.3007904609295693e-11	120.34352243788919
30.97448754310608	2.3007904609295693e-11	120.34352243788919
31.02188801765442	2.3072422444814222e-11	120.34524394221044
31.216111660003662	2.3077191199649683e-11	120.34537118504167
31.422029733657837	2.305905293098487e-11	120.34488720867087
31.45456576347351	2.305905293098487e-11	120.34488720867087
31.614943504333496	2.300499547802648e-11	120.34344481467059
31.821977138519287	2.306298034493448e-11	120.34499200233034
31.934716939926147	2.306298034493448e-11	120.34499200233034
32.013482332229614	2.3023709674885318e-11	120.34394415830947
32.0154824256897	2.3023709674885318e-11	120.34394415830947
32.222580432891846	2.3087890974049508e-11	120.34565668296202
32.41520667076111	2.3087890974049508e-11	120.34565668296202
32.622398853302	2.3056730136250536e-11	120.34482523044205
32.81462073326111	2.303024090877237e-11	120.344118428684
32.89409923553467	2.303024090877237e-11	120.344118428684
33.02462387084961	2.3039700355886872e-11	120.34437083143362
33.2147650718689	2.3066423771034295e-11	120.34508388193021
33.37451958656311	2.3066423771034295e-11	120.34508388193021
33.42327547073364	2.306891830339275e-11	120.34515044256727
33.61612582206726	2.3056041451030573e-11	120.34480685452209
33.82246685028076	2.2974197197433988e-11	120.3426230361236
33.853535175323486	2.2974197197433988e-11	120.3426230361236
34.01553511619568	2.3041358751529906e-11	120.34441508175979
34.22171640396118	2.3040881702574012e-11	120.34440235284798
34.33376336097717	2.3040881702574012e-11	120.34440235284798
34.414533376693726	2.304482819848186e-11	120.34450765566393
34.62433958053589	2.301762079548464e-11	120.34378169110772
34.814011096954346	2.301762079548464e-11	120.34378169110772
35.02387619018555	2.308118106364443e-11	120.34547764503142
35.21689176559448	2.30492083752587e-11	120.3446245302179
35.295088052749634	2.30492083752587e-11	120.3446245302179
35.42252159118652	2.3020753706082253e-11	120.34386528534316
35.6152069568634	2.3116919836696503e-11	120.3464312488179
35.77578663825989	2.3116919836696503e-11	120.3464312488179
35.821770906448364	2.307888255503876e-11	120.34541631481994
36.018359899520874	2.2988928469191983e-11	120.34301610492055
36.224610328674316	2.301445492514098e-11	120.3436972174202
36.25522518157959	2.301445492514098e-11	120.3436972174202
36.41713619232178	2.306709337429602e-11	120.3451017486937
36.62468481063843	2.304108986939113e-11	120.34440790728223
36.73680067062378	2.304108986939113e-11	120.34440790728223
36.817304611206055	2.3011452118804065e-11	120.34361709470618
37.026103496551514	2.3042239991055702e-11	120.34443859553144
37.214191913604736	2.3042239991055702e-11	120.34443859553144
37.425227880477905	2.3070469146180272e-11	120.34519182310243
37.620060205459595	2.3057580150753765e-11	120.34484791104856
37.6974241733551	2.3057580150753765e-11	120.34484791104856
37.830910205841064	2.3051076672442328e-11	120.34467438126526
38.01961302757263	2.3017671102465442e-11	120.34378303342933
38.1788809299469	2.3017671102465442e-11	120.34378303342933
38.22237515449524	2.301662853365638e-11	120.34375521497114
38.42032313346863	2.305385743417432e-11	120.34474857924943
38.6280574798584	2.304526708352128e-11	120.3445193662628
38.65486764907837	2.304526708352128e-11	120.3445193662628
38.81536793708801	2.3068302476558777e-11	120.34513401069928
39.021618127822876	2.3062576154364578e-11	120.34498121747052
39.13484597206116	2.3062576154364578e-11	120.34498121747052
39.214290380477905	2.3071808352703727e-11	120.34522755662941
39.421234130859375	2.299592807841755e-11	120.34320287277214
39.61407685279846	2.299592807841755e-11	120.34320287277214
39.82220983505249	2.302104340490274e-11	120.34387301526415
40.0142240524292	2.3061132864432565e-11	120.3449427067264
40.09358048439026	2.3061132864432565e-11	120.3449427067264
40.22254157066345	2.3062718401689608e-11	120.34498501300058
40.414336919784546	2.2982778874469645e-11	120.34285201767547
40.57377052307129	2.2982778874469645e-11	120.34285201767547
40.62195062637329	2.304779804507273e-11	120.34458689892587
40.814085245132446	2.3054483669349146e-11	120.34476528883913
40.81607627868652	2.3054483669349146e-11	120.34476528883913
41.02156043052673	2.3035155380379813e-11	120.3442495596192
41.0541033744812	2.3035155380379813e-11	120.3442495596192
41.21465039253235	2.3056306863722398e-11	120.34481393642575
41.421472787857056	2.3058456186109133e-11	120.34487128595936
41.53319525718689	2.3058456186109133e-11	120.34487128595936
41.61344504356384	2.3038914526152254e-11	120.34434986344434
41.61546063423157	2.3038914526152254e-11	120.34434986344434
41.823670387268066	2.3026259718395004e-11	120.34401220012901
42.01631450653076	2.3026259718395004e-11	120.34401220012901
