Time(s)	Photodiode_Current(A)	Fit_Temperature(C)	Sputter_Gun_Temperature(C)
0.021956443786621094	9.587354171734612e-17	119.72662705273277	19.0
0.2290492057800293	7.197348966814232e-11	58.923442548666905	19.0
0.3890974521636963	7.197348966814232e-11	58.923442548666905	19.0
0.48806023597717285	7.194810719424183e-11	58.9051545912273	19.0
0.6304624080657959	7.199580515093729e-11	58.939520752911235	18.75
0.7913057804107666	7.199580515093729e-11	58.939520752911235	18.75
0.8938620090484619	7.194021073297918e-11	58.899465226665725	18.75
1.0288527011871338	7.193642209690765e-11	58.89673553154215	18.75
1.2245614528656006	7.197865914410073e-11	58.92716713267251	18.75
1.399827241897583	7.197865914410073e-11	58.92716713267251	18.75
1.4995183944702148	7.200035012644435e-11	58.9427953871712	18.75
1.6198573112487793	7.204994240117557e-11	58.97852639641692	18.75
1.7318580150604248	7.204994240117557e-11	58.97852639641692	18.25
1.9051446914672852	7.194175116742585e-11	58.90057510270498	18.25
2.020712375640869	7.194719819914042e-11	58.904499664375315	18.25
2.2117865085601807	7.194719819914042e-11	58.904499664375315	19.0
2.423370599746704	7.198325269186512e-11	58.930476763023805	18.25
2.6269490718841553	7.203853485959755e-11	58.97030731439649	18.5
2.7129623889923096	7.203853485959755e-11	58.97030731439649	18.5
2.8224236965179443	7.194528306442294e-11	58.903119818488676	18.5
3.027582883834839	7.197090839961007e-11	58.921582756384915	18.5
3.1732163429260254	7.197090839961007e-11	58.921582756384915	18.75
3.323274850845337	7.201948065693742e-11	58.95657884771275	18.75
3.42889666557312	7.193193957144572e-11	58.893505892256755	18.75
3.6207351684570312	7.195850859620379e-11	58.91264875421308	18.5
3.7277333736419678	7.195850859620379e-11	58.91264875421308	18.5
3.8272743225097656	7.197169943351511e-11	58.9221526927294	18.5
4.020651578903198	7.19652948344418e-11	58.917538208115744	19.0
4.133651971817017	7.19652948344418e-11	58.917538208115744	19.0
4.229021787643433	7.196258866581928e-11	58.91558842588462	19.0
4.421049356460571	7.195499751588841e-11	58.91011903675424	19.0
4.611713647842407	7.195499751588841e-11	58.91011903675424	18.5
4.819262504577637	7.196558626798577e-11	58.91774818466371	19.0
5.032198190689087	7.194850271119435e-11	58.90543955939955	19.0
5.14490270614624	7.194850271119435e-11	58.90543955939955	19.0
5.243601322174072	7.194199402871249e-11	58.90075008316162	19.0
5.429520130157471	7.197189372254442e-11	58.92229267709471	18.5
5.5732035636901855	7.197189372254442e-11	58.92229267709471	19.0
5.747567653656006	7.199471574459437e-11	58.938735840577166	19.0
5.850949764251709	7.199590229545194e-11	58.939590745093895	19.0
6.021615505218506	7.195083417954606e-11	58.90711937178328	18.5
6.158614635467529	7.195083417954606e-11	58.90711937178328	18.5
6.255292177200317	7.195218032496342e-11	58.90808926345723	18.5
6.4202001094818115	7.191233025727328e-11	58.87937747024355	18.75
6.565202474594116	7.191233025727328e-11	58.87937747024355	18.75
6.660551071166992	7.197249046742016e-11	58.922722629073874	18.75
6.8204333782196045	7.196537116227475e-11	58.917593201973546	19.0
7.011811256408691	7.196537116227475e-11	58.917593201973546	19.0
7.218174695968628	7.194812801092354e-11	58.90516958955216	19.0
7.428393125534058	7.196970797096469e-11	58.92071785298496	19.0
7.569393157958984	7.196970797096469e-11	58.92071785298496	19.0
7.673590898513794	7.192521578325284e-11	58.88866143332866	19.0
7.828414678573608	7.19581824681903e-11	58.91241378045702	19.0
7.97579550743103	7.19581824681903e-11	58.91241378045702	19.0
8.078718900680542	7.699188508958343e-11	62.53917371191758	19.0
8.228688716888428	2.5809074322147296e-10	126.41798006870827	18.5
8.423229932785034	4.957236843239343e-10	43.86269506876429	18.5
8.582395553588867	4.957236843239343e-10	43.86269506876429	18.5
8.688531398773193	9.902269004768982e-10	144.29645784418068	18.5
8.818310022354126	2.267157350743787e-09	143.7287650247735	18.5
8.98785948753357	2.267157350743787e-09	143.7287650247735	18.5
9.087774515151978	2.522149822326014e-09	124.40527826695373	18.5
9.217187881469727	2.6969231292639506e-09	191.56432610963492	19.0
9.41155195236206	2.6969231292639506e-09	191.56432610963492	19.0
9.618555307388306	2.831886503074088e-09	244.29826840470471	18.5
9.826903104782104	2.855347069896652e-09	318.85581557158514	18.75
9.998072147369385	2.855347069896652e-09	318.85581557158514	18.75
10.099074602127075	2.8767606075064123e-09	309.6848378415164	18.75
10.226072072982788	2.939117393907509e-09	326.43364058346015	18.25
10.399340629577637	2.939117393907509e-09	326.43364058346015	18.25
10.501342058181763	3.069970722080484e-09	286.39063801576395	18.25
10.628568649291992	3.2611795486303663e-09	267.4775696667278	18.25
10.81833267211914	3.4880758281730095e-09	353.8098900367955	18.75
10.905784130096436	3.4880758281730095e-09	353.8098900367955	18.75
11.027784585952759	3.77186148980968e-09	359.9454337227621	18.75
11.220016241073608	4.048831492298177e-09	364.7801300172877	19.25
11.331945896148682	4.048831492298177e-09	364.7801300172877	19.25
11.431180715560913	4.207906911801729e-09	367.32125221511484	19.25
11.619839429855347	4.3121937132184485e-09	368.8335203770922	19.5
11.810703992843628	4.3121937132184485e-09	368.8335203770922	19.0
12.020173072814941	4.386252694388304e-09	369.9074533945996	19.0
12.22617220878601	4.391728314345755e-09	369.98685563549924	19.0
12.345193147659302	4.391728314345755e-09	369.98685563549924	19.0
12.431510210037231	4.391099039935398e-09	369.97773049556776	19.0
12.627488851547241	4.388257757170777e-09	369.9365289110361	19.5
12.772488594055176	4.388257757170777e-09	369.9365289110361	20.0
12.932230710983276	4.3842507402303e-09	369.8784229564832	20.0
13.033963203430176	4.379739237947433e-09	369.8130014345611	20.0
13.21916913986206	4.374673068241464e-09	369.73953665238895	20.0
13.336491346359253	4.374673068241464e-09	369.73953665238895	20.0
13.441556453704834	4.369375528057162e-09	369.6627167552525	20.0
13.619689702987671	4.363921668470994e-09	369.58363006259333	20.25
13.74177098274231	4.363921668470994e-09	369.58363006259333	20.25
13.842459201812744	4.359901328854221e-09	369.52533091524015	20.25
14.019595861434937	4.356531135840669e-09	369.47645957653884	19.75
14.216071367263794	4.356531135840669e-09	369.47645957653884	20.0
14.420109272003174	4.3495669288518e-09	369.3754712600921	20.0
14.631462812423706	4.346637272334419e-09	369.3329881633189	20.5
14.75731086730957	4.346637272334419e-09	369.3329881633189	20.5
14.862604141235352	4.343284842889261e-09	369.28437441501785	20.5
15.027601957321167	4.340464876406713e-09	369.24348193896657	20.25
15.175439596176147	4.340464876406713e-09	369.24348193896657	20.25
15.26624083518982	4.337595171932662e-09	369.2018682097943	20.25
15.432886123657227	4.335195757931842e-09	369.1670741864707	20.25
15.620824575424194	4.33298241730995e-09	369.1349784225904	20.25
15.768146753311157	4.33298241730995e-09	369.1349784225904	20.25
15.869523525238037	4.330650504869027e-09	369.101163242788	20.25
16.021820068359375	4.328906566541946e-09	369.07587430523625	20.25
16.172821044921875	4.328906566541946e-09	369.07587430523625	20.25
16.27885627746582	4.327093350298128e-09	369.04958076512327	20.25
16.421314001083374	4.3256789261647555e-09	369.02907012949754	19.5
16.611408472061157	4.3256789261647555e-09	369.02907012949754	20.0
16.82201647758484	4.324151259282871e-09	369.00691735506973	20.25
17.028754234313965	4.324327118609972e-09	369.00946750003294	19.5
17.184438705444336	4.324327118609972e-09	369.00946750003294	19.5
17.282445907592773	4.324873792427297e-09	369.0173948446029	19.5
17.431389570236206	4.326388136632886e-09	369.03935442623043	20.5
17.58350944519043	4.326388136632886e-09	369.03935442623043	20.5
17.69386625289917	4.328675196063614e-09	369.07251919027203	20.5
17.830721616744995	4.3322394560618704e-09	369.1242047040969	20.25
18.02097511291504	4.336976555663341e-09	369.19289762410307	20.5
18.194995641708374	4.336976555663341e-09	369.19289762410307	20.5
18.299288988113403	4.343071235979323e-09	369.28127689045397	20.5
18.419840097427368	4.350839244438021e-09	369.3939211725153	20.5
18.531408071517944	4.350839244438021e-09	369.3939211725153	20.25
18.69670796394348	4.360524386015641e-09	369.5343658985315	20.25
18.819499969482422	4.372496142934779e-09	369.7079689488293	20.25
19.012879371643066	4.372496142934779e-09	369.7079689488293	20.5
19.224873065948486	4.403765352378741e-09	370.14956379324923	20.0
19.429243564605713	4.423873711800752e-09	370.4197633913088	20.0
19.51088047027588	4.423873711800752e-09	370.4197633913088	20.0
19.621443510055542	4.447648915828495e-09	370.7392350317971	20.0
19.828055143356323	4.4750234629020724e-09	371.10707168426137	20.5
19.97263503074646	4.4750234629020724e-09	371.10707168426137	20.5
20.114963054656982	4.506583550778487e-09	371.531150192108	20.5
20.22799062728882	4.5428816264347915e-09	372.01704826178093	20.5
20.42120862007141	4.5844332774436225e-09	372.5208448428718	20.75
20.520368576049805	4.5844332774436225e-09	372.5208448428718	20.75
20.63270592689514	4.631463657034374e-09	373.0910687418016	20.75
20.820380449295044	4.684582943781379e-09	373.7351181213904	20.25
20.93395209312439	4.684582943781379e-09	373.7351181213904	20.25
21.02891993522644	4.7443808881553196e-09	374.46014346215134	20.25
21.22394561767578	4.8113895090295955e-09	375.2725952728604	20.75
21.420565605163574	4.8113895090295955e-09	375.2725952728604	20.75
21.624305248260498	4.969233913243443e-09	377.17144025663583	20.75
21.834210872650146	5.060915686527778e-09	378.1860988880845	20.5
21.942232608795166	5.060915686527778e-09	378.1860988880845	20.5
22.038705825805664	5.162080096710042e-09	379.2690693624782	20.5
22.227664470672607	5.2728279520408705e-09	380.41434761694467	21.0
22.373491525650024	5.2728279520408705e-09	380.41434761694467	20.25
22.54536247253418	5.394276580972246e-09	381.59926248748263	20.25
22.654223442077637	5.526147095480383e-09	382.8858585981269	20.25
22.819576263427734	5.66965585591106e-09	384.28600338183514	20.5
22.951499938964844	5.66965585591106e-09	384.28600338183514	20.5
23.05772614479065	5.825027127315252e-09	385.73400171327216	20.5
23.219207048416138	5.99240523868616e-09	387.21515829093585	20.75
23.357434272766113	5.99240523868616e-09	387.21515829093585	20.75
23.456434726715088	6.172814703830909e-09	388.7303562227258	20.75
23.61806583404541	6.36598151970702e-09	390.3283638001237	20.25
23.81158947944641	6.36598151970702e-09	390.3283638001237	21.0
24.020138025283813	6.792894691187712e-09	393.6009008723213	20.75
24.22610330581665	7.028111426166106e-09	395.2591437532373	20.75
24.36350989341736	7.028111426166106e-09	395.2591437532373	20.75
24.471195220947266	7.278651903419586e-09	397.025416730477	20.75
24.62851047515869	7.544387337077296e-09	398.8988118828691	20.75
24.77450203895569	7.544387337077296e-09	398.8988118828691	20.75
24.871665477752686	7.82568854162946e-09	400.7239019286783	20.75
25.02664804458618	8.122780670305474e-09	402.5569203329812	21.0
25.22132420539856	8.436334297812209e-09	404.4474324290701	21.0
25.378101348876953	8.436334297812209e-09	404.4474324290701	21.0
25.48249912261963	8.76687344941729e-09	406.3480762574833	21.0
25.618580102920532	9.107343323933037e-09	408.20406298143257	22.25
25.78131866455078	9.107343323933037e-09	408.20406298143257	22.25
25.88515615463257	9.491556873797435e-09	410.24117720261165	22.25
26.019160985946655	9.827153313324288e-09	412.0191631253929	22.75
26.210832357406616	9.827153313324288e-09	412.0191631253929	22.75
26.42025876045227	1.0644105152834982e-08	415.89389068396036	22.5
26.627325773239136	1.1086242146518543e-08	417.90259421249993	22.75
26.79252004623413	1.1086242146518543e-08	417.90259421249993	22.75
26.89800500869751	1.1550529421811007e-08	420.0119302360842	22.75
27.024941205978394	1.2037760122041163e-08	422.10841045375145	22.5
27.197611808776855	1.2037760122041163e-08	422.10841045375145	22.5
27.31318473815918	1.2547869410184376e-08	424.20449482141373	22.5
27.42729663848877	1.3081764116407157e-08	426.2579744074555	22.75
27.62126588821411	1.3639295914913419e-08	428.3189923746386	22.75
27.70520782470703	1.3639295914913419e-08	428.3189923746386	22.75
27.82754898071289	1.4221534172520478e-08	430.47134227346874	22.75
28.02401566505432	1.4828727579185852e-08	432.71594343172615	22.75
28.131181001663208	1.4828727579185852e-08	432.71594343172615	22.75
28.22910976409912	1.5461750990652945e-08	434.8434739379049	22.75
28.420345067977905	1.6121180834716142e-08	437.02916263881656	23.0
28.61019492149353	1.6121180834716142e-08	437.02916263881656	23.0
28.8184871673584	1.7524603990182186e-08	441.3941965204987	22.75
29.026481866836548	1.826902185086965e-08	443.6140440375182	22.75
29.12130069732666	1.826902185086965e-08	443.6140440375182	22.75
