Time(s)	Photodiode_Current(A)	Fit_Temperature(C)
0.23172259330749512	9.587354171734612e-17	23.000008170675734
0.41785430908203125	2.1996132346102648e-11	25.092881949581262
0.5039176940917969	2.1996132346102648e-11	25.092881949581262
0.6288425922393799	2.206610415222965e-11	25.09953961076893
0.8204207420349121	2.2081215328428883e-11	25.10097740545868
0.9791312217712402	2.2081215328428883e-11	25.10097740545868
1.0291316509246826	2.2117937689691836e-11	25.104471456174707
1.2234454154968262	2.210976887684346e-11	25.1036942118636
1.4286162853240967	2.2126564469537868e-11	25.105292275023533
1.461843729019165	2.2126564469537868e-11	25.105292275023533
1.6207187175750732	2.2207326255685444e-11	25.112976578728734
1.8286361694335938	2.218698141875919e-11	25.111040812901457
1.9405336380004883	2.218698141875919e-11	25.111040812901457
2.0207207202911377	2.2289173978728982e-11	25.120764206905957
2.229203701019287	2.2242513386672158e-11	25.116324555710353
2.424056053161621	2.2242513386672158e-11	25.116324555710353
2.628600597381592	2.2227114246375912e-11	25.11485936187946
2.8165202140808105	2.225618474238633e-11	25.117625354694386
2.9049408435821533	2.225618474238633e-11	25.117625354694386
3.0321364402770996	2.223312159377322e-11	25.11543094757692
3.2206292152404785	2.222092822246058e-11	25.114270775510082
3.380758762359619	2.222092822246058e-11	25.114270775510082
3.4291422367095947	2.228126710912548e-11	25.12001188590999
3.6221425533294678	2.223836392811762e-11	25.11592974398978
3.8269317150115967	2.2204826519156562e-11	25.112738734377
3.861633777618408	2.2204826519156562e-11	25.112738734377
4.020938158035278	2.2262870366662746e-11	25.1182614769231
4.227911710739136	2.2191122203696345e-11	25.111434799346693
4.3380372524261475	2.2191122203696345e-11	25.111434799346693
4.419421195983887	2.2192379878216428e-11	25.11155446427036
4.62750768661499	2.226013470774113e-11	25.118001185082235
4.8194897174835205	2.226013470774113e-11	25.118001185082235
5.02858304977417	2.2246886624555096e-11	25.11674065953458
5.220583200454712	2.227455372927345e-11	25.1193731228002
5.300597667694092	2.227455372927345e-11	25.1193731228002
5.4285569190979	2.224453087007472e-11	25.11651651475342
5.617024898529053	2.2257187412555446e-11	25.117720756523187
5.780651092529297	2.2257187412555446e-11	25.117720756523187
5.827947378158569	2.222136363805305e-11	25.11431220433193
6.019568204879761	2.2246912645407235e-11	25.11674313536059
6.2317986488342285	2.2247606534797626e-11	25.11680915738744
6.261989593505859	2.2247606534797626e-11	25.11680915738744
6.420085668563843	2.2198085383728916e-11	25.112097330386142
6.631085395812988	2.2218477058189023e-11	25.114037552700232
6.740419387817383	2.2218477058189023e-11	25.114037552700232
6.81813645362854	2.223348762042665e-11	25.11546577419609
7.0270256996154785	2.2214976386214502e-11	25.113704471574767
7.219814777374268	2.2214976386214502e-11	25.113704471574767
7.4286253452301025	2.2269141392028402e-11	25.118858150990764
7.620519161224365	2.225858733440056e-11	25.11785395596236
7.7004945278167725	2.225858733440056e-11	25.11785395596236
7.83269476890564	2.221120509737773e-11	25.11334564185883
8.020751714706421	2.2240030997378035e-11	25.11608836190929
8.18114686012268	2.2240030997378035e-11	25.11608836190929
8.230852603912354	2.2258483250992e-11	25.11784405265833
8.420333862304688	2.2225901674666204e-11	25.114743988387538
8.628735542297363	2.227957228428945e-11	25.119850627109404
8.661775350570679	2.227957228428945e-11	25.119850627109404
8.821493864059448	2.222780987048978e-11	25.114925548961377
9.02880597114563	2.2214211373161596e-11	25.113631682290162
9.139817953109741	2.2214211373161596e-11	25.113631682290162
9.219521760940552	2.2258398249541678e-11	25.117835964960044
9.428507089614868	2.227621385963996e-11	25.119531080499446
9.620574235916138	2.227621385963996e-11	25.119531080499446
9.829179763793945	2.2244869141152535e-11	25.116548700491514
10.020689725875854	2.2222374981839543e-11	25.11440843143607
10.100672721862793	2.2222374981839543e-11	25.11440843143607
10.22855281829834	2.2289333573288772e-11	25.120779391972132
10.419348239898682	2.217334649223801e-11	25.109743480073835
10.580210208892822	2.217334649223801e-11	25.109743480073835
10.62917685508728	2.2195079107945048e-11	25.11181128995481
10.820703268051147	2.2158525014859265e-11	25.108333249580294
11.028136253356934	2.218711499246684e-11	25.111053522141628
11.06018853187561	2.218711499246684e-11	25.111053522141628
11.224256038665771	2.222877958091285e-11	25.1150178147439
11.428557872772217	2.2234627333750367e-11	25.11557421537519
11.540298223495483	2.2234627333750367e-11	25.11557421537519
11.62431788444519	2.221405871749571e-11	25.113617157444256
11.82833743095398	2.2283183978566434e-11	25.120194271759164
12.021180391311646	2.2283183978566434e-11	25.120194271759164
12.229755640029907	2.221641273725261e-11	25.113841137170347
12.420705318450928	2.2201889632311733e-11	25.112459296148355
12.501275062561035	2.2201889632311733e-11	25.112459296148355
12.628300905227661	2.2225875653814064e-11	25.11474151256153
12.823303937911987	2.2248604000796313e-11	25.116904064051038
12.98103141784668	2.2248604000796313e-11	25.116904064051038
13.028080940246582	2.2187300607878768e-11	25.11107118303381
13.221442937850952	2.220252107165699e-11	25.11251937619279
13.42867398262024	2.2244468420029584e-11	25.116510572771006
13.459362506866455	2.2244468420029584e-11	25.116510572771006
13.62345576286316	2.225042892989304e-11	25.117077701981657
13.830572366714478	2.224128867189812e-11	25.11620802683296
13.939647912979126	2.224128867189812e-11	25.11620802683296
14.021809339523315	2.213694158537116e-11	25.10627963443509
14.230210781097412	2.2227150675568907e-11	25.114862828035868
14.42163348197937	2.2227150675568907e-11	25.114862828035868
14.630101203918457	2.220596102830985e-11	25.112846680390902
14.821436643600464	2.221533547397403e-11	25.11373863797366
14.901679992675781	2.221533547397403e-11	25.11373863797366
15.024761199951172	2.2252514067511164e-11	25.117276098172344
15.221423387527466	2.222555819941796e-11	25.114711307484246
15.381451845169067	2.222555819941796e-11	25.114711307484246
15.428463697433472	2.221117040290821e-11	25.113342340757487
15.622585773468018	2.2257329659880476e-11	25.11773429103869
15.829411506652832	2.2178384129212247e-11	25.110222799988772
15.859715700149536	2.2178384129212247e-11	25.110222799988772
16.02221441268921	2.2217644390920555e-11	25.11395832626801
16.22966742515564	2.2261447893412445e-11	25.11812613176805
16.342031717300415	2.2261447893412445e-11	25.11812613176805
16.421614170074463	2.222228651094227e-11	25.114400013627645
16.62958073616028	2.2201901775376065e-11	25.112460451533824
16.821850061416626	2.2201901775376065e-11	25.112460451533824
17.03001093864441	2.218572200951563e-11	25.110920982922725
17.221930027008057	2.2280604444757657e-11	25.119948834874343
17.30138349533081	2.2280604444757657e-11	25.119948834874343
17.429613828659058	2.2205192545809993e-11	25.112773560996168
17.62177872657776	2.2255548098870648e-11	25.117564779484752
17.782968044281006	2.2255548098870648e-11	25.117564779484752
17.830237865447998	2.2182252562563676e-11	25.110590872788467
18.022638082504272	2.2204269672920773e-11	25.112685751700454
18.22858715057373	2.229820321442144e-11	25.121623318530357
18.258998155593872	2.229820321442144e-11	25.121623318530357
18.42221188545227	2.222655046124622e-11	25.114805718982645
18.629898071289062	2.222794691364438e-11	25.11493858831168
18.74158501625061	2.222794691364438e-11	25.11493858831168
18.821110248565674	2.2213670139437092e-11	25.11358018510922
19.029280424118042	2.2225382992346887e-11	25.114694636922465
19.222974061965942	2.2225382992346887e-11	25.114694636922465
19.429417848587036	2.221343421704436e-11	25.11355773762009
19.621668577194214	2.2266379712254647e-11	25.118595383323896
19.701566219329834	2.2266379712254647e-11	25.118595383323896
19.829841375350952	2.2213958103534104e-11	25.113607584250364
20.021976709365845	2.2252607742578867e-11	25.11728501114597
20.182034254074097	2.2252607742578867e-11	25.11728501114597
20.227975368499756	2.2184663828195283e-11	25.110820299331774
20.422443628311157	2.2294993975990884e-11	25.12131796665617
20.62532377243042	2.2257758136579042e-11	25.117775059640273
20.65890145301819	2.2257758136579042e-11	25.117775059640273
20.822529077529907	2.2177678096757525e-11	25.110155622576453
21.02988290786743	2.2163383975315476e-11	25.108795568823318
21.142212629318237	2.2163383975315476e-11	25.108795568823318
21.221592903137207	2.217374721336096e-11	25.10978160779434
21.43008065223694	2.2239807218049634e-11	25.116067069805634
21.621433973312378	2.2239807218049634e-11	25.116067069805634
21.83033013343811	2.2205430202926202e-11	25.11279617354036
22.022245407104492	2.222979265942282e-11	25.115114206903105
22.101442575454712	2.222979265942282e-11	25.115114206903105
22.22980499267578	2.2213746467270035e-11	25.113587447532172
22.421448230743408	2.224349177071261e-11	25.116417646768213
22.580617904663086	2.224349177071261e-11	25.116417646768213
22.628148555755615	2.2215906197997626e-11	25.113792941090747
22.823748111724854	2.2218950637697965e-11	25.114082612733554
23.030200242996216	2.2215677214498797e-11	25.113771153821887
23.05906081199646	2.2215677214498797e-11	25.113771153821887
23.22009801864624	2.21707548153649e-11	25.109496887803544
23.429739713668823	2.2248524203516418e-11	25.11689647151795
23.542203187942505	2.2248524203516418e-11	25.11689647151795
23.620505332946777	2.222376969951423e-11	25.114541135710038
23.829646348953247	2.2258908258243615e-11	25.117884491149777
24.02133321762085	2.2258908258243615e-11	25.117884491149777
24.22976541519165	2.2200175725517468e-11	25.11229622174203
24.42142343521118	2.2231567281538744e-11	25.115283058236777
24.5007643699646	2.2231567281538744e-11	25.115283058236777
24.629284143447876	2.2149936398929704e-11	25.107516061942945
24.82178521156311	2.221083733600082e-11	25.113310650184598
24.98124051094055	2.221083733600082e-11	25.113310650184598
25.02717351913452	2.2249091458093062e-11	25.116950444524903
25.22222113609314	2.222286417385977e-11	25.114454976964996
25.42981767654419	2.227487291839303e-11	25.119403492932555
25.45910906791687	2.227487291839303e-11	25.119403492932555
25.619532823562622	2.227424321377125e-11	25.119343577943187
25.830211400985718	2.2245191799719066e-11	25.116579400733997
25.941381692886353	2.2245191799719066e-11	25.116579400733997
26.02177333831787	2.2219316664351396e-11	25.11411743935272
26.229746341705322	2.2212757674888728e-11	25.11349336614391
26.421812057495117	2.2212757674888728e-11	25.11349336614391
26.62862491607666	2.218986973334669e-11	25.111315629588226
26.82204031944275	2.2197360269315958e-11	25.112028337368084
26.90165948867798	2.2197360269315958e-11	25.112028337368084
27.030214309692383	2.2239668440171556e-11	25.116053865400264
27.22196388244629	2.2215305983674938e-11	25.11373583203752
27.382208585739136	2.2215305983674938e-11	25.11373583203752
27.427340269088745	2.220252974527437e-11	25.112520201468126
27.621612310409546	2.2221504150654603e-11	25.114325573792367
27.828763484954834	2.21994801014036e-11	25.112230034660115
27.86055064201355	2.21994801014036e-11	25.112230034660115
28.021780014038086	2.226422692042096e-11	25.11839054998559
28.2283878326416	2.2278040523460163e-11	25.11970488348513
28.342087268829346	2.2278040523460163e-11	25.11970488348513
28.422087907791138	2.2213775957569126e-11	25.113590253468313
28.6298086643219	2.2189652892912193e-11	25.111294997704835
28.822208642959595	2.2189652892912193e-11	25.111294997704835
29.03026509284973	2.222137578111738e-11	25.1143133597174
29.22171139717102	2.220309873457449e-11	25.11257433953014
29.301526069641113	2.220309873457449e-11	25.11257433953014
29.42983078956604	2.225033872427229e-11	25.117069119118167
29.621514081954956	2.219928234292734e-11	25.112211218382463
29.782120943069458	2.219928234292734e-11	25.112211218382463
29.82854700088501	2.2194961146748682e-11	25.111800066210247
30.021634340286255	2.2183251763285838e-11	25.110685944507132
30.23021101951599	2.2243916777964223e-11	25.11645808525966
30.258878231048584	2.2243916777964223e-11	25.11645808525966
30.422152757644653	2.2234904889506524e-11	25.11560062418593
30.62854027748108	2.2176586955691135e-11	25.11005180293923
30.741735219955444	2.2176586955691135e-11	25.11005180293923
30.821300268173218	2.2229211527058368e-11	25.115058913455616
31.02935528755188	2.2247008055198414e-11	25.11675221338928
31.219985246658325	2.2247008055198414e-11	25.11675221338928
31.430402994155884	2.219113781620763e-11	25.111436284842295
31.621602535247803	2.222884896985189e-11	25.115024416946586
31.70120859146118	2.222884896985189e-11	25.115024416946586
31.831215858459473	2.221871991947566e-11	25.114060660409628
32.02255725860596	2.2220355763713506e-11	25.11421630733793
32.182464838027954	2.2220355763713506e-11	25.11421630733793
32.22789287567139	2.2283945522172388e-11	25.120266730933633
32.42234992980957	2.2197060162154614e-11	25.111999782841472
32.62951374053955	2.2231721671928106e-11	25.11529774813775
32.659133195877075	2.2231721671928106e-11	25.11529774813775
32.82372832298279	2.2157846737980158e-11	25.108268713049046
33.0297646522522	2.2230923699129157e-11	25.115221822806873
33.14249849319458	2.2230923699129157e-11	25.115221822806873
33.22134733200073	2.2224290116557022e-11	25.114590652230177
33.432482957839966	2.2184006367997888e-11	25.110757743461335
33.62416362762451	2.2184006367997888e-11	25.110757743461335
33.82975697517395	2.2274800060007038e-11	25.119396560619734
34.021178245544434	2.2144818964675572e-11	25.107029149494917
34.10382056236267	2.2144818964675572e-11	25.107029149494917
34.23146057128906	2.2275495684120905e-11	25.119462747701654
34.42197299003601	2.2251376088910924e-11	25.11716782204831
34.5841646194458	2.2251376088910924e-11	25.11716782204831
34.62770080566406	2.21808283545899e-11	25.110455362578357
34.82218647003174	2.217521825886859e-11	25.109921574491263
35.02727556228638	2.222485563641019e-11	25.11464446018206
35.060529947280884	2.222485563641019e-11	25.11464446018206
35.221731662750244	2.219174496942422e-11	25.11149405411579
35.42983865737915	2.2206967167925917e-11	25.112942412329836
35.53980207443237	2.2206967167925917e-11	25.112942412329836
35.621774435043335	2.222377837313161e-11	25.114541960985374
35.82922410964966	2.2222133855276383e-11	25.114385488781735
36.02112126350403	2.2222133855276383e-11	25.114385488781735
36.23039412498474	2.2210800906807826e-11	25.11330718402819
36.421286821365356	2.224662121186327e-11	25.11671540610931
36.501941442489624	2.224662121186327e-11	25.11671540610931
36.630187034606934	2.2223849496794124e-11	25.114548728243125
36.82285284996033	2.217350261735085e-11	25.109758335029873
36.981390953063965	2.217350261735085e-11	25.109758335029873
37.03037905693054	2.2184464334995546e-11	25.110801317999055
37.22020483016968	2.2219830142500285e-11	25.11416629565259
37.42955470085144	2.218587293045804e-11	25.110935342713564
37.4602370262146	2.218587293045804e-11	25.110935342713564
37.620595932006836	2.2224456650010715e-11	25.11460649751662
37.83148407936096	2.2195417379022864e-11	25.1118434756929
37.9412567615509	2.2195417379022864e-11	25.1118434756929
38.02221727371216	2.219489349253312e-11	25.11179362906263
38.22953915596008	2.2219243805965405e-11	25.1141105070399
38.421225786209106	2.2219243805965405e-11	25.1141105070399
38.629552364349365	2.2254803902499454e-11	25.117493970860952
38.82188057899475	2.2174241609551615e-11	25.10982864848847
38.9017379283905	2.2174241609551615e-11	25.10982864848847
39.029555320739746	2.222831814446824e-11	25.114973910096047
39.221535444259644	2.220091645244171e-11	25.112366700255695
39.38061165809631	2.220091645244171e-11	25.112366700255695
39.42709469795227	2.2262922408367025e-11	25.11826642857511
39.622122049331665	2.21982814074817e-11	25.112115981608728
39.82978391647339	2.2196166779564486e-11	25.1119147794819
39.85968232154846	2.2196166779564486e-11	25.1119147794819
40.02239799499512	2.2262611892864825e-11	25.118236883718094
40.22977900505066	2.220311608180925e-11	25.112575990080813
40.34232997894287	2.220311608180925e-11	25.112575990080813
40.42157793045044	2.2258766010918585e-11	25.117870956634274
40.62987422943115	2.2174932029495054e-11	25.109894340405187
40.82311201095581	2.2174932029495054e-11	25.109894340405187
41.02916693687439	2.2213465442066926e-11	25.1135607086113
41.221959352493286	2.221580037986559e-11	25.11378287273165
41.30198383331299	2.221580037986559e-11	25.11378287273165
41.42989754676819	2.2181553469002857e-11	25.110524355596414
41.62181210517883	2.2206847472006075e-11	25.112931023530205
41.7819721698761	2.2206847472006075e-11	25.112931023530205
41.8279664516449	2.2247124281671304e-11	25.116763272078778
42.02219009399414	2.2240096916870122e-11	25.116094634001843
42.23026394844055	2.2200753388434968e-11	25.112351185079387
42.260905027389526	2.2200753388434968e-11	25.112351185079387
42.42086410522461	2.2209152919505648e-11	25.11315038171442
42.63059997558594	2.2288547743554155e-11	25.12070462202672
42.74479603767395	2.2288547743554155e-11	25.12070462202672
42.82343006134033	2.2271911745419537e-11	25.11912174393297
43.02990484237671	2.2188072559825578e-11	25.111144632538682
43.221394062042236	2.2188072559825578e-11	25.111144632538682
43.43007206916809	2.2251268536055413e-11	25.117157588634146
43.620518922805786	2.2226677096059966e-11	25.114817768002542
43.70132493972778	2.2226677096059966e-11	25.114817768002542
43.83051562309265	2.2205993988055894e-11	25.11284981643718
44.022769927978516	2.2212551242795087e-11	25.11347372459092
44.181750774383545	2.2212551242795087e-11	25.11347372459092
44.229416847229004	2.2175233871379874e-11	25.10992305998687
44.421889543533325	2.2250175660265548e-11	25.117053603941855
44.62980031967163	2.21897535068738e-11	25.111304570898728
44.66000509262085	2.21897535068738e-11	25.111304570898728
44.82141351699829	2.2221533640953695e-11	25.11432837972851
45.02976679801941	2.2217798781309916e-11	25.113973016168984
45.142287731170654	2.2217798781309916e-11	25.113973016168984
45.22162938117981	2.2219656670152688e-11	25.114149790145877
45.43021035194397	2.2220827608498972e-11	25.11426120231619
45.62176704406738	2.2220827608498972e-11	25.11426120231619
45.83029127120972	2.2184986486761815e-11	25.11085099957426
46.02151966094971	2.2199266730416056e-11	25.112209732886857
46.10074186325073	2.2199266730416056e-11	25.112209732886857
46.23017239570618	2.223650603927485e-11	25.11575297001289
46.422383546829224	2.2242825636897834e-11	25.116354265622437
46.58238124847412	2.2242825636897834e-11	25.116354265622437
46.627771615982056	2.21976100694965e-11	25.11205210529775
46.822035789489746	2.2295967155860907e-11	25.121410562548828
47.02844476699829	2.220838443700579e-11	25.11307726231968
47.06084871292114	2.220838443700579e-11	25.11307726231968
47.22177696228027	2.2226151474846745e-11	25.114767756317203
47.428401947021484	2.225401633804136e-11	25.11741903586048
47.540761947631836	2.225401633804136e-11	25.11741903586048
47.621387004852295	2.2160065449305932e-11	25.108479818479903
