Time(s)	Photodiode_Current(A)	Fit_Temperature(C)	Sputter_Gun_Temperature(C)
0.0	9.587354171734612e-17	119.72662705273108	0.0
0.16097187995910645	1.0834245284772892e-13	119.72954726135762	0.0
0.2035081386566162	1.2657731037358372e-13	119.73003918995796	0.0
0.40488243103027344	1.145995597679958e-13	119.72971606168113	0.0
0.5148038864135742	1.145995597679958e-13	119.72971606168113	0.0
0.6655042171478271	1.526500280346621e-13	119.73074256345502	0.0
0.7989535331726074	1.626994166562673e-13	119.73101366958635	0.0
0.9893496036529541	1.626994166562673e-13	119.73101366958635	0.0
0.9993879795074463	9.897804282990932e-14	119.72929463415137	0.0
1.2063319683074951	1.454527280954701e-13	119.73054839919132	0.0
1.4036719799041748	1.576562773560053e-13	119.73087761892329	0.0
1.4756755828857422	1.576562773560053e-13	119.73087761892329	0.0
1.606297254562378	1.4899741867819422e-13	119.73064402564053	0.0
1.8060870170593262	1.5975868089372625e-13	119.73093433625317	0.0
1.9498460292816162	1.5975868089372625e-13	119.73093433625317	0.0
2.0705626010894775	1.733354128632958e-13	119.73130060085083	0.0
2.2025351524353027	1.4271652707276844e-13	119.73047458366864	0.0
2.404082775115967	2.1467872510054498e-13	119.73241593491329	0.0
2.434291124343872	2.1467872510054498e-13	119.73241593491329	0.0
2.606459140777588	1.620186054545822e-13	119.73099530308686	0.0
2.806549310684204	1.6536640492278293e-13	119.73108561793052	0.0
2.914436101913452	1.6536640492278293e-13	119.73108561793052	0.0
3.001154661178589	1.714972158424824e-13	119.73125101111938	0.0
3.2028160095214844	2.1307887637482537e-13	119.73237277519333	0.0
3.3953752517700195	2.1307887637482537e-13	119.73237277519333	0.0
3.4756035804748535	1.9483423392436389e-13	119.73188058262139	0.0
3.6063945293426514	1.754762649205585e-13	119.73135835542087	0.0
3.7995803356170654	1.221455797834406e-13	119.72991963349732	0.0
3.8752200603485107	1.221455797834406e-13	119.72991963349732	0.0
4.0011887550354	1.3232453056465782e-13	119.73019423487568	0.0
4.204015016555786	1.287362550545998e-13	119.73009743261952	0.0
4.354862213134766	1.287362550545998e-13	119.73009743261952	0.0
4.40512490272522	1.9173796936017978e-13	119.7317970535293	0.0
4.604934453964233	1.8504173345500197e-13	119.73161640665823	0.0
4.798858642578125	1.5493850777023588e-13	119.73080430063239	0.0
4.887044429779053	1.5493850777023588e-13	119.73080430063239	0.0
5.006584167480469	1.7034672825967656e-13	119.73121997398374	0.0
5.2010228633880615	8.968440410889872e-14	119.72904391616896	0.0
5.312636137008667	8.968440410889872e-14	119.72904391616896	0.0
5.40632700920105	1.7403151131561295e-13	119.73131937976022	0.0
5.604282379150391	1.4750737252749307e-13	119.73060382810587	0.0
5.795861721038818	1.4750737252749307e-13	119.73060382810587	0.0
5.805783271789551	2.006530521164035e-13	119.73203755906526	0.0
6.006549596786499	2.32666289663383e-13	119.7329011921985	0.0
6.20580530166626	2.240682411749212e-13	119.73266923941506	0.0
6.296024560928345	2.240682411749212e-13	119.73266923941506	0.0
6.406702518463135	1.6466934424103769e-13	119.7310668130627	0.0
6.600558519363403	1.5128340474877128e-13	119.73070569554535	0.0
6.751855373382568	1.5128340474877128e-13	119.73070569554535	0.0
6.892162561416626	1.9246531994011884e-13	119.7318166755391	0.0
7.006248712539673	1.9890857082087432e-13	119.73199049753813	0.0
7.2064049243927	1.5900891443387105e-13	119.73091410952178	0.0
7.235097408294678	1.5900891443387105e-13	119.73091410952178	0.0
7.404375791549683	1.904008228208534e-13	119.73176098082489	0.0
7.60470175743103	2.2765768220231464e-13	119.73276607311382	0.0
7.716387510299683	2.2765768220231464e-13	119.73276607311382	0.0
7.806620836257935	2.286817111542272e-13	119.73279369872748	0.0
8.00633192062378	1.8354645602881858e-13	119.7315760679975	0.0
8.188596487045288	1.8354645602881858e-13	119.7315760679975	0.0
8.306861877441406	1.817118368751744e-13	119.73152657478752	0.0
8.406345129013062	2.452420590822596e-13	119.73324045345348	0.0
8.600814580917358	1.5184851802612503e-13	119.73072094081849	0.0
8.67617654800415	1.5184851802612503e-13	119.73072094081849	0.0
8.81112265586853	1.6029336874761463e-13	119.73094876072823	0.0
9.005565166473389	1.4761813733193963e-13	119.7306068162496	0.0
9.155580043792725	1.4761813733193963e-13	119.7306068162496	0.0
9.206584215164185	1.9189549038331477e-13	119.73180130303311	0.0
9.406198263168335	2.0574128067451375e-13	119.73217482611817	0.0
9.599812507629395	1.7254768577487645e-13	119.73127935004129	0.0
9.710068464279175	1.7254768577487645e-13	119.73127935004129	0.0
9.80597996711731	1.642634867102949e-13	119.73105586409164	0.0
10.00395655632019	1.5231275984385617e-13	119.73073346484438	0.0
10.114084005355835	1.5231275984385617e-13	119.73073346484438	0.0
10.214309692382812	1.6289165925397614e-13	119.73101885578711	0.0
10.406400680541992	1.4735554356576364e-13	119.73059973215894	0.0
10.595983028411865	1.4735554356576364e-13	119.73059973215894	0.0
10.604989767074585	2.0164845813096244e-13	119.73206441250719	0.0
10.80665922164917	1.9160936942999585e-13	119.73179358424069	0.0
11.000582456588745	2.2312982353705352e-13	119.73264392336998	0.0
11.120903968811035	2.2312982353705352e-13	119.73264392336998	0.0
11.205848455429077	1.6180059950274966e-13	119.73098942185841	0.0
11.406430721282959	1.9333144839813604e-13	119.73184004141181	0.0
11.555477619171143	1.9333144839813604e-13	119.73184004141181	0.0
11.625656843185425	1.790530478875882e-13	119.73145484763837	0.0
11.805728912353516	1.9648840117892502e-13	119.7319252077127	0.0
12.00636339187622	2.213202901111752e-13	119.7325951069071	0.0
12.03661036491394	2.213202901111752e-13	119.7325951069071	0.0
12.206597805023193	1.707454165035538e-13	119.73123072954624	0.0
12.40219759941101	1.6525395960496903e-13	119.73108258445095	0.0
12.530577898025513	1.6525395960496903e-13	119.73108258445095	0.0
12.604115962982178	1.789219678449347e-13	119.73145131144284	0.0
12.806594371795654	1.9468680953396017e-13	119.73187660549823	0.0
12.995227575302124	1.9468680953396017e-13	119.73187660549823	0.0
13.127666711807251	1.827379800213233e-13	119.73155425743658	0.0
13.206477165222168	1.4170140213119742e-13	119.73044719826181	0.0
13.406546592712402	1.5268927615330607e-13	119.73074362226626	0.0
13.476742506027222	1.5268927615330607e-13	119.73074362226626	0.0
13.606747150421143	2.2414624952123152e-13	119.73267134387551	0.0
13.803340911865234	1.5106645589405693e-13	119.73069984283461	0.0
13.956443786621094	1.5106645589405693e-13	119.73069984283461	0.0
14.004884958267212	2.4639087970422524e-13	119.73327144561888	0.0
14.206697702407837	1.762009185475935e-13	119.73137790467393	0.0
14.40564775466919	1.4035804853443357e-13	119.73041095810727	0.0
14.537999153137207	1.4035804853443357e-13	119.73041095810727	0.0
14.606010437011719	2.0848017865011947e-13	119.73224871439757	0.0
14.80667519569397	1.9511425624046258e-13	119.73188813688859	0.0
14.91131854057312	1.9511425624046258e-13	119.73188813688859	0.0
15.0416841506958	1.8774108515636628e-13	119.73168922808294	0.0
15.204476118087769	2.2236039236029487e-13	119.73262316613614	0.0
15.395081520080566	2.2236039236029487e-13	119.73262316613614	0.0
15.406705856323242	1.9704751068674864e-13	119.7319402910199	0.0
15.605713844299316	2.0211057220193007e-13	119.73207687913204	0.0
15.799126386642456	2.0139461929732927e-13	119.73205756460162	0.0
15.949572801589966	2.0139461929732927e-13	119.73205756460162	0.0
