Time(s)	Photodiode_Current(A)	Fit_Temperature(C)	Sputter_Gun_Temperature(C)
0.0009982585906982422	9.587354171734612e-17	119.72662705273108	0.0
0.15458989143371582	9.587354171734612e-17	119.72662705273108	0.0
0.19946670532226562	9.462683457986398e-13	119.75215230289042	0.0
0.3999307155609131	9.418407893868608e-13	119.75203285903815	0.0
0.5086398124694824	9.418407893868608e-13	119.75203285903815	0.0
0.658240556716919	9.61630840061456e-13	119.7525667426682	0.0
0.7998616695404053	9.788797376841796e-13	119.75303207265792	0.0
0.9883575439453125	9.788797376841796e-13	119.75303207265792	0.0
1.00032639503479	9.26829142947061e-13	119.75162788421387	0.0
1.1997921466827393	9.767360531487412e-13	119.75297424167505	0.0
1.4002571105957031	8.932556300536576e-13	119.7507221589466	0.0
1.4690732955932617	8.932556300536576e-13	119.7507221589466	0.0
1.5997233390808105	9.272248767400182e-13	119.75163856007305	0.0
1.8001878261566162	9.540384975081917e-13	119.75236192119151	0.0
1.9487903118133545	9.540384975081917e-13	119.75236192119151	0.0
2.0664756298065186	9.483649759597923e-13	119.75220886446976	0.0
2.2001185417175293	9.6935480475846e-13	119.75277511496489	0.0
2.399585485458374	9.506992632371536e-13	119.75227183741438	0.0
2.429506301879883	9.506992632371536e-13	119.75227183741438	0.0
2.6000490188598633	9.620305854024513e-13	119.7525775267484	0.0
2.799516201019287	8.995586935935107e-13	119.7508921990591	0.0
2.9092233180999756	8.995586935935107e-13	119.7508921990591	0.0
2.9999799728393555	9.679787353611413e-13	119.75273799222391	0.0
3.1994471549987793	9.132003963782664e-13	119.75126021639883	0.0
3.200444459915161	9.132003963782664e-13	119.75126021639883	0.0
3.3889405727386475	9.132003963782664e-13	119.75126021639883	0.0
3.399911880493164	9.014266113063774e-13	119.75094259057681	0.0
3.5993781089782715	9.965423668559237e-13	119.75350856403904	0.0
3.79984188079834	9.713624219212513e-13	119.75282927520713	0.0
3.8776373863220215	9.713624219212513e-13	119.75282927520713	0.0
3.9993085861206055	8.861563826484398e-13	119.75053063988292	0.0
4.199773073196411	9.30217166315861e-13	119.75171928419282	0.0
4.34937310218811	9.30217166315861e-13	119.75171928419282	0.0
4.479029417037964	9.091017326955109e-13	119.75114964520924	0.0
4.599703550338745	9.433663702637651e-13	119.75207401520646	0.0
4.800167798995972	8.995517546996068e-13	119.75089201186594	0.0
4.82909083366394	8.995517546996068e-13	119.75089201186594	0.0
4.999635219573975	9.87284798185939e-13	119.75325881913194	0.0
5.200099229812622	9.201571796180197e-13	119.75144789215321	0.0
5.308808326721191	9.201571796180197e-13	119.75144789215321	0.0
5.399565696716309	9.454263543914876e-13	119.752129588172	0.0
5.600029706954956	9.335410049160497e-13	119.75180895263514	0.0
5.789523124694824	9.335410049160497e-13	119.75180895263514	0.0
5.888259649276733	9.83037869856096e-13	119.75314424815129	0.0
5.999960660934448	9.725515748640334e-13	119.75286135543271	0.0
6.199427366256714	9.66032700881747e-13	119.75268549332084	0.0
6.269241094589233	9.66032700881747e-13	119.75268549332084	0.0
6.399892091751099	9.640074112235442e-13	119.75263085632105	0.0
6.599358320236206	9.486353759816102e-13	119.75221615915271	0.0
6.748959541320801	9.486353759816102e-13	119.75221615915271	0.0
6.7998223304748535	9.480082734450446e-13	119.75219924157204	0.0
6.999289274215698	9.85526872783471e-13	119.75321139491811	0.0
7.199753761291504	9.624619894468833e-13	119.75258916489733	0.0
7.297492504119873	9.624619894468833e-13	119.75258916489733	0.0
7.4002180099487305	9.292103761784909e-13	119.75169212363714	0.0
7.599684715270996	9.292115688008806e-13	119.75169215581096	0.0
7.709391355514526	9.292115688008806e-13	119.75169215581096	0.0
7.801146507263184	9.747129318948833e-13	119.75291966317312	0.0
7.999615430831909	9.337000573747534e-13	119.75181324345306	0.0
8.189109086990356	9.337000573747534e-13	119.75181324345306	0.0
8.200079441070557	9.65684997245031e-13	119.75267611318924	0.0
8.39954662322998	9.875981326137873e-13	119.75326727207249	0.0
8.600010633468628	9.617258161717657e-13	119.7525693048744	0.0
8.702736377716064	9.617258161717657e-13	119.7525693048744	0.0
8.799477338790894	9.669161088118883e-13	119.75270932534838	0.0
8.999941110610962	9.629480372808086e-13	119.75260227719231	0.0
9.149541854858398	9.629480372808086e-13	119.75260227719231	0.0
9.206389665603638	9.42279240745414e-13	119.75204468730513	0.0
9.399872064590454	9.185098428371452e-13	119.75140345133015	37.0
9.59933876991272	9.795606166485005e-13	119.75305044098548	37.0
9.62925910949707	9.795606166485005e-13	119.75305044098548	37.0
9.799803495407104	9.59817945608843e-13	119.75251783553364	37.0
10.000267267227173	9.388568481677462e-13	119.75195236013514	37.0
10.11496114730835	9.388568481677462e-13	119.75195236013514	37.0
10.199733972549438	1.0055417869886396e-12	119.75375134477606	0.0
10.400198221206665	9.838717297469546e-13	119.75316674350275	0.0
10.589691638946533	9.838717297469546e-13	119.75316674350275	0.0
10.717350721359253	9.459430851468942e-13	119.75214352821166	0.0
10.800129652023315	9.573538793314351e-13	119.75245136149218	0.0
10.999595880508423	9.766904082372796e-13	119.75297301029514	0.0
11.070406913757324	9.766904082372796e-13	119.75297301029514	0.0
11.217014789581299	9.737165500983691e-13	119.75289278340716	0.0
11.399526834487915	9.942174037172458e-13	119.7534458426352	0.0
11.550126552581787	9.942174037172458e-13	119.7534458426352	0.0
11.59999132156372	9.253011768253772e-13	119.75158666369792	0.0
11.799457788467407	1.0289708538349651e-12	119.75438339951216	0.0
11.999922275543213	9.632798031455891e-13	119.75261122736465	0.0
12.122594356536865	9.632798031455891e-13	119.75261122736465	0.0
12.199388980865479	9.66120738098153e-13	119.7526878683339	0.0
