Time(s)	Photodiode_Current(A)	Fit_Temperature(C)	Sputter_Gun_Temperature(C)
0.0029757022857666016	9.587354171734612e-17	119.72662705273108	0.0
0.20351290702819824	1e-17	119.72662473608828	0.0
0.27268099784851074	1e-17	119.72662473608828	0.0
0.40375804901123047	1e-17	119.72662473608828	0.0
0.6018726825714111	1e-17	119.72662473608828	0.0
0.7504773139953613	1e-17	119.72662473608828	0.0
0.872730016708374	1e-17	119.72662473608828	0.0
1.0023841857910156	1e-17	119.72662473608828	0.0
1.2018508911132812	1e-17	119.72662473608828	0.0
1.278670310974121	1e-17	119.72662473608828	0.0
1.4023447036743164	1e-17	119.72662473608828	0.0
1.602583408355713	1e-17	119.72662473608828	0.0
1.7113361358642578	1e-17	119.72662473608828	0.0
1.8024640083312988	1.3282814925004091e-14	119.7269828018017	0.0
2.003723382949829	1e-17	119.72662473608828	0.0
2.1911888122558594	1e-17	119.72662473608828	0.0
2.294640064239502	1e-17	119.72662473608828	0.0
2.402820587158203	1e-17	119.72662473608828	0.0
2.6029109954833984	2.518194054429608e-14	119.72730380898274	0.0
2.7022793292999268	2.518194054429608e-14	119.72730380898274	0.0
2.8042192459106445	1e-17	119.72662473608828	0.0
3.0038578510284424	1e-17	119.72662473608828	0.0
3.151512384414673	1e-17	119.72662473608828	0.0
3.308328151702881	3.3436468891768264e-15	119.7267146691325	0.0
3.4088799953460693	1e-17	119.72662473608828	0.0
3.6035447120666504	1e-17	119.72662473608828	0.0
3.7138283252716064	1e-17	119.72662473608828	0.0
3.8152267932891846	9.217690358827996e-15	119.72687313540943	0.0
4.0026915073394775	1e-17	119.72662473608828	0.0
4.117976427078247	1e-17	119.72662473608828	0.0
4.221704721450806	1e-17	119.72662473608828	0.0
4.402909994125366	1e-17	119.72662473608828	0.0
4.592034101486206	1e-17	119.72662473608828	0.0
4.728689193725586	1e-17	119.72662473608828	0.0
4.8320794105529785	1e-17	119.72662473608828	0.0
5.002401351928711	1e-17	119.72662473608828	0.0
5.135281085968018	1e-17	119.72662473608828	0.0
5.2373552322387695	1e-17	119.72662473608828	0.0
5.403865575790405	1e-17	119.72662473608828	0.0
5.552771806716919	1e-17	119.72662473608828	0.0
5.640902042388916	1e-17	119.72662473608828	0.0
5.804046630859375	1e-17	119.72662473608828	0.0
6.002975225448608	1e-17	119.72662473608828	0.0
6.150557994842529	1e-17	119.72662473608828	0.0
6.254804372787476	5.1109541132719066e-14	119.72800326760203	0.0
6.404121160507202	1.1750245179251943e-14	119.72694145709204	0.0
6.5544867515563965	1.1750245179251943e-14	119.72694145709204	0.0
6.657223463058472	1e-17	119.72662473608828	0.0
6.802579402923584	1e-17	119.72662473608828	0.0
6.993349313735962	1e-17	119.72662473608828	0.0
7.064290761947632	1e-17	119.72662473608828	0.0
7.202081680297852	1e-17	119.72662473608828	0.0
7.4039764404296875	1e-17	119.72662473608828	nan
7.472943305969238	1e-17	119.72662473608828	nan
7.603939056396484	1e-17	119.72662473608828	nan
7.8039069175720215	1e-17	119.72662473608828	nan
7.953714609146118	1e-17	119.72662473608828	nan
8.075894117355347	1e-17	119.72662473608828	nan
8.203900337219238	1e-17	119.72662473608828	nan
8.403997659683228	1e-17	119.72662473608828	nan
8.481443881988525	1e-17	119.72662473608828	nan
8.603000164031982	1e-17	119.72662473608828	nan
8.803995132446289	1e-17	119.72662473608828	nan
8.911843538284302	1e-17	119.72662473608828	nan
9.004082441329956	1.7293246573775976e-14	119.72709099272257	nan
9.203975677490234	1e-17	119.72662473608828	nan
9.39372968673706	1e-17	119.72662473608828	nan
9.492989778518677	1e-17	119.72662473608828	nan
9.604087114334106	1e-17	119.72662473608828	nan
9.802895069122314	1e-17	119.72662473608828	nan
9.899631023406982	1e-17	119.72662473608828	nan
10.00298810005188	2.8879607394876683e-15	119.7267023759161	nan
10.204052686691284	1e-17	119.72662473608828	nan
10.354007244110107	1e-17	119.72662473608828	nan
10.505276918411255	5.675327740280298e-16	119.72663977685934	nan
10.607662916183472	1e-17	119.72662473608828	nan
10.803293943405151	1e-17	119.72662473608828	nan
10.910236835479736	1e-17	119.72662473608828	nan
11.012489318847656	9.474346424043732e-15	119.72688005931651	nan
11.204097509384155	1e-17	119.72662473608828	nan
11.314959287643433	1e-17	119.72662473608828	nan
11.41856575012207	1e-17	119.72662473608828	nan
11.602361679077148	1e-17	119.72662473608828	nan
11.793572425842285	1e-17	119.72662473608828	nan
11.920419454574585	1e-17	119.72662473608828	nan
12.024177074432373	1e-17	119.72662473608828	nan
12.202906847000122	6.0245294606427365e-15	119.72678699230856	nan
12.327662944793701	6.0245294606427365e-15	119.72678699230856	nan
12.429667949676514	1e-17	119.72662473608828	nan
12.60303544998169	1e-17	119.72662473608828	nan
12.753897190093994	1e-17	119.72662473608828	nan
12.834275960922241	8.047351711870307e-15	119.72684156274418	nan
13.003998517990112	1e-17	119.72662473608828	nan
13.202009916305542	1e-17	119.72662473608828	nan
13.337351560592651	1e-17	119.72662473608828	nan
13.439633846282959	1e-17	119.72662473608828	nan
13.603981733322144	1e-17	119.72662473608828	nan
13.744577884674072	1e-17	119.72662473608828	nan
13.846663475036621	2.42761336748977e-15	119.72668995695214	nan
14.003794193267822	1e-17	119.72662473608828	nan
14.193572521209717	1e-17	119.72662473608828	22.0
14.355399131774902	2.3894672387101724e-14	119.72726908186618	22.0
14.456392049789429	1e-17	119.72662473608828	22.0
14.60381531715393	1e-17	119.72662473608828	22.75
14.760144472122192	1e-17	119.72662473608828	22.75
14.86092233657837	1e-17	119.72662473608828	22.75
15.004083156585693	1e-17	119.72662473608828	22.75
15.15272045135498	1e-17	119.72662473608828	22.75
15.268044710159302	2.4054388919635995e-14	119.72727339059907	22.75
15.403018951416016	1e-17	119.72662473608828	22.75
15.604013442993164	1e-17	119.72662473608828	22.25
15.678775787353516	1e-17	119.72662473608828	22.25
