Time(s)	Photodiode_Current(A)	Fit_Temperature(C)	Sputter_Gun_Temperature(C)
0.003989219665527344	9.587354171734612e-17	119.72662705273108	22.25
0.20222139358520508	2.7458477115313573e-14	119.72736522396487	22.25
0.272308349609375	2.7458477115313573e-14	119.72736522396487	22.25
0.4027109146118164	3.134035669126304e-15	119.7267090143719	22.25
0.6017401218414307	1e-17	119.72662473608828	22.5
0.7505998611450195	1e-17	119.72662473608828	22.0
0.8705918788909912	1e-17	119.72662473608828	22.0
1.0012462139129639	1e-17	119.72662473608828	22.0
1.201709270477295	1e-17	119.72662473608828	22.75
1.279531478881836	1e-17	119.72662473608828	22.75
1.4015734195709229	1e-17	119.72662473608828	22.75
1.6017348766326904	1e-17	119.72662473608828	22.5
1.7110912799835205	1e-17	119.72662473608828	22.5
1.8013317584991455	1.3854131024630591e-14	119.7269982144107	22.5
2.002558946609497	1e-17	119.72662473608828	22.25
2.1915624141693115	1e-17	119.72662473608828	22.5
2.293050765991211	1e-17	119.72662473608828	22.5
2.4020769596099854	1e-17	119.72662473608828	22.5
2.602562427520752	1e-17	119.72662473608828	22.5
2.6997313499450684	1e-17	119.72662473608828	22.5
2.8023955821990967	1.3268105350842073e-14	119.72698240497598	22.5
3.00304913520813	1e-17	119.72662473608828	22.5
3.1507465839385986	1e-17	119.72662473608828	22.25
3.30975341796875	1e-17	119.72662473608828	22.25
3.411599636077881	1e-17	119.72662473608828	22.25
3.6019699573516846	1e-17	119.72662473608828	22.25
3.71537709236145	1e-17	119.72662473608828	22.25
3.816476821899414	1e-17	119.72662473608828	22.25
4.00247859954834	1e-17	119.72662473608828	22.5
4.121564149856567	1e-17	119.72662473608828	22.5
4.221320629119873	1e-17	119.72662473608828	22.5
4.403446674346924	1e-17	119.72662473608828	22.25
4.591846942901611	1e-17	119.72662473608828	22.25
4.730823040008545	1e-17	119.72662473608828	22.25
4.833054542541504	1e-17	119.72662473608828	22.25
5.002165079116821	1e-17	119.72662473608828	21.75
5.136010408401489	1e-17	119.72662473608828	21.75
5.238684177398682	1e-17	119.72662473608828	21.75
5.403473138809204	2.4453466798668964e-14	119.7272841566729	22.5
5.553921222686768	2.4453466798668964e-14	119.7272841566729	22.5
5.644251108169556	1e-17	119.72662473608828	22.5
5.803220748901367	2.8654178046294424e-15	119.72670176776688	22.0
6.003850698471069	1e-17	119.72662473608828	22.25
6.1519935131073	1e-17	119.72662473608828	22.25
6.25200629234314	1e-17	119.72662473608828	22.25
6.4025046825408936	1e-17	119.72662473608828	22.5
6.555801868438721	1e-17	119.72662473608828	22.5
6.658674001693726	1e-17	119.72662473608828	22.5
6.801595211029053	1e-17	119.72662473608828	22.25
6.992947816848755	1e-17	119.72662473608828	22.25
7.065500259399414	1e-17	119.72662473608828	22.25
7.202490568161011	1e-17	119.72662473608828	22.25
7.4035804271698	1e-17	119.72662473608828	22.0
7.473194122314453	1e-17	119.72662473608828	22.0
7.603362798690796	1e-17	119.72662473608828	22.0
