Time(s)	Photodiode_Current(A)	Fit_Temperature(C)	Sputter_Gun_Temperature(C)
0.0034363269805908203	9.587354171734612e-17	119.72662705273108	0.0
0.20107388496398926	1e-17	119.72662473608828	0.0
0.27013611793518066	1e-17	119.72662473608828	0.0
0.4009828567504883	1e-17	119.72662473608828	0.0
0.5998811721801758	1e-17	119.72662473608828	0.0
0.7497985363006592	1e-17	119.72662473608828	0.0
0.8690588474273682	1e-17	119.72662473608828	0.0
1.000736951828003	1e-17	119.72662473608828	0.0
1.2001757621765137	1e-17	119.72662473608828	0.0
1.275003433227539	1e-17	119.72662473608828	0.0
1.400639533996582	1e-17	119.72662473608828	0.0
1.6003119945526123	1e-17	119.72662473608828	0.0
1.7097325325012207	1e-17	119.72662473608828	0.0
1.7999982833862305	1e-17	119.72662473608828	0.0
2.0021324157714844	1.0814530423518959e-14	119.72691621396362	0.0
2.191589593887329	1.0814530423518959e-14	119.72691621396362	0.0
2.287971019744873	1e-17	119.72662473608828	0.0
2.401031970977783	1e-17	119.72662473608828	0.0
2.6002795696258545	1e-17	119.72662473608828	0.0
2.6983625888824463	1e-17	119.72662473608828	0.0
2.800661563873291	1e-17	119.72662473608828	0.0
3.0016660690307617	1e-17	119.72662473608828	0.0
3.150421380996704	1e-17	119.72662473608828	0.0
3.304286241531372	1e-17	119.72662473608828	0.0
3.4055840969085693	1e-17	119.72662473608828	0.0
3.601180076599121	1e-17	119.72662473608828	0.0
3.7101593017578125	1e-17	119.72662473608828	0.0
3.8110711574554443	1e-17	119.72662473608828	0.0
4.001246213912964	1e-17	119.72662473608828	0.0
4.1165618896484375	1e-17	119.72662473608828	0.0
4.21757698059082	1.2849367837103332e-14	119.7269711085368	0.0
4.402309894561768	1e-17	119.72662473608828	0.0
4.591582536697388	1e-17	119.72662473608828	0.0
4.726117372512817	1e-17	119.72662473608828	0.0
4.828888416290283	1e-17	119.72662473608828	0.0
5.001889228820801	1e-17	119.72662473608828	0.0
5.131328821182251	1e-17	119.72662473608828	0.0
5.234023809432983	1e-17	119.72662473608828	0.0
5.401227712631226	1e-17	119.72662473608828	0.0
5.551115274429321	1e-17	119.72662473608828	0.0
5.638262987136841	1e-17	119.72662473608828	0.0
5.801348686218262	1e-17	119.72662473608828	0.0
6.002072095870972	1e-17	119.72662473608828	0.0
6.143272876739502	1e-17	119.72662473608828	0.0
6.245447158813477	1e-17	119.72662473608828	0.0
6.4011054039001465	4.275697803896462e-15	119.72673981342011	0.0
6.552587509155273	4.275697803896462e-15	119.72673981342011	0.0
6.653723478317261	1e-17	119.72662473608828	0.0
6.801300525665283	1e-17	119.72662473608828	0.0
6.990786790847778	1e-17	119.72662473608828	0.0
7.060160875320435	1e-17	119.72662473608828	0.0
7.202067613601685	1e-17	119.72662473608828	0.0
7.401943206787109	1e-17	119.72662473608828	0.0
7.471987724304199	1e-17	119.72662473608828	0.0
7.602010011672974	1e-17	119.72662473608828	0.0
