7.753343819085589971e-09	3.716416416416416268e+02
7.787536929870631379e-09	3.719519519519519690e+02
7.821805670109277430e-09	3.722622622622622544e+02
7.856402657896204397e-09	3.725725725725725397e+02
7.891139845733835906e-09	3.728828828828828819e+02
7.926131942754555452e-09	3.731931931931932240e+02
7.961342771727920605e-09	3.735035035035035094e+02
7.996733732897589927e-09	3.738138138138137947e+02
8.032423424612839888e-09	3.741241241241241369e+02
8.068217022604805854e-09	3.744344344344344222e+02
8.104390826737446787e-09	3.747447447447447644e+02
8.140643785588844991e-09	3.750550550550550497e+02
8.177254046278150582e-09	3.753653653653653919e+02
8.213997875158218674e-09	3.756756756756756772e+02
8.251022197238903570e-09	3.759859859859859625e+02
8.288262212273110727e-09	3.762962962962963047e+02
8.325704439451232492e-09	3.766066066066065900e+02
8.363445984834409510e-09	3.769169169169169322e+02
8.401309978574192220e-09	3.772272272272272176e+02
8.439558426570554673e-09	3.775375375375375597e+02
8.477889634749041364e-09	3.778478478478478451e+02
8.516608817037527223e-09	3.781581581581581304e+02
8.555453841827004992e-09	3.784684684684684726e+02
8.594606481618890887e-09	3.787787787787788147e+02
8.633970761733508544e-09	3.790890890890891001e+02
8.673560791525712703e-09	3.793993993993993854e+02
8.713449793749023690e-09	3.797097097097097276e+02
8.753481163796658971e-09	3.800200200200200129e+02
8.793900382981563458e-09	3.803303303303302982e+02
8.834406048010190029e-09	3.806406406406406404e+02
8.875332020366721943e-09	3.809509509509509826e+02
8.916374972741262803e-09	3.812612612612612679e+02
8.957754242667596549e-09	3.815715715715715532e+02
8.999340043690929771e-09	3.818818818818818954e+02
9.041176632474885598e-09	3.821921921921921808e+02
9.083310871519234329e-09	3.825025025025024661e+02
9.125608818206808919e-09	3.828128128128128083e+02
9.168297112713807556e-09	3.831231231231231504e+02
9.211075618924312340e-09	3.834334334334334358e+02
9.254308469589768951e-09	3.837437437437437211e+02
9.297648258033762884e-09	3.840540540540540633e+02
9.341354690289857128e-09	3.843643643643644054e+02
9.385261444858881373e-09	3.846746746746746339e+02
9.429445568784304087e-09	3.849849849849849761e+02
9.473925001439329252e-09	3.852952952952953183e+02
9.518590944870939433e-09	3.856056056056056036e+02
9.563648795642259696e-09	3.859159159159158889e+02
9.608800704175119245e-09	3.862262262262262311e+02
9.654442741162443339e-09	3.865365365365365733e+02
9.700180450968958994e-09	3.868468468468468586e+02
9.746316797522139239e-09	3.871571571571571440e+02
9.792646115082591350e-09	3.874674674674674861e+02
9.839280970071209024e-09	3.877777777777777715e+02
9.886207729935224671e-09	3.880880880880880568e+02
9.933345309987037484e-09	3.883983983983983990e+02
9.980875374773653342e-09	3.887087087087087411e+02
1.002851991427457559e-08	3.890190190190190265e+02
1.007665917467216348e-08	3.893293293293293118e+02
1.012489806794300772e-08	3.896396396396396540e+02
1.017356930053265203e-08	3.899499499499499393e+02
1.022242496733892436e-08	3.902602602602602246e+02
1.027161596908453417e-08	3.905705705705705668e+02
1.032109436656459753e-08	3.908808808808809090e+02
1.037080944288478957e-08	3.911911911911911943e+02
1.042091655624634042e-08	3.915015015015014797e+02
1.047116003031793926e-08	3.918118118118118218e+02
1.052190187283809358e-08	3.921221221221221640e+02
1.057274738848374203e-08	3.924324324324323925e+02
1.062406069862127276e-08	3.927427427427427347e+02
1.067554867773650910e-08	3.930530530530530768e+02
1.072740346170491447e-08	3.933633633633633622e+02
1.077953998401675152e-08	3.936736736736736475e+02
1.083194063602556516e-08	3.939839839839839897e+02
1.088473180933044352e-08	3.942942942942943318e+02
1.093768274134733744e-08	3.946046046046046172e+02
1.099113470151103122e-08	3.949149149149149025e+02
1.104469445525073078e-08	3.952252252252252447e+02
1.109875925421957984e-08	3.955355355355355300e+02
1.115298768551558943e-08	3.958458458458458153e+02
1.120761610694466784e-08	3.961561561561561575e+02
1.126251941811275435e-08	3.964664664664664997e+02
1.131771594500243823e-08	3.967767767767767850e+02
1.137330036642770038e-08	3.970870870870870704e+02
1.142906949953658194e-08	3.973973973973974125e+02
1.148534128967352641e-08	3.977077077077076979e+02
1.154172507403516298e-08	3.980180180180179832e+02
1.159865299289083963e-08	3.983283283283283254e+02
1.165573219304818317e-08	3.986386386386386675e+02
1.171324632694781174e-08	3.989489489489489529e+02
1.177102726780528891e-08	3.992592592592592382e+02
1.182913218854016571e-08	3.995695695695695804e+02
1.188762122307161940e-08	3.998798798798799226e+02
1.194632152019116920e-08	4.001901901901901510e+02
1.200552502943978406e-08	4.005005005005004932e+02
1.206484481376000324e-08	4.008108108108108354e+02
1.212474970333001309e-08	4.011211211211211207e+02
1.218479216583791834e-08	4.014314314314314061e+02
1.224530630699004989e-08	4.017417417417417482e+02
1.230607789517881204e-08	4.020520520520520904e+02
1.236720594849520574e-08	4.023623623623623757e+02
1.242871313792732249e-08	4.026726726726726611e+02
